fpr tpr threshold Method
0.019549559849091118 0.0480672268907563 0.4511742698223667 Bayes
0.019549559849091118 0.04873949579831933 0.4509689059770505 Bayes
0.02002972447696353 0.04873949579831933 0.44733705166650883 Bayes
0.02002972447696353 0.04907563025210084 0.4473121972450462 Bayes
0.020144049388361725 0.04907563025210084 0.44547662717319453 Bayes
0.020144049388361725 0.049747899159663864 0.445167103950392 Bayes
0.020304104264319195 0.049747899159663864 0.4441006222705581 Bayes
0.020304104264319195 0.05008403361344538 0.4439758214165615 Bayes
0.02041842917571739 0.05008403361344538 0.44351101068378407 Bayes
0.02041842917571739 0.05042016806722689 0.44349142814028775 Bayes
0.020555619069395223 0.05042016806722689 0.44228925547707726 Bayes
0.020555619069395223 0.051092436974789913 0.4419300412126265 Bayes
0.02057848405167486 0.051092436974789913 0.4417554194463354 Bayes
0.02057848405167486 0.05142857142857143 0.4417371845199547 Bayes
0.021012918714987994 0.05142857142857143 0.43888399543272 Bayes
0.021012918714987994 0.05176470588235294 0.4388103697872142 Bayes
0.021172973590945467 0.05176470588235294 0.4375728486517443 Bayes
0.021172973590945467 0.052100840336134456 0.43745001938870665 Bayes
0.021355893449182577 0.052100840336134456 0.43619532470971173 Bayes
0.021355893449182577 0.05243697478991596 0.4361043045431281 Bayes
0.021401623413741855 0.05243697478991596 0.4356537759641931 Bayes
0.021401623413741855 0.05310924369747899 0.4354547093952083 Bayes
0.021904653023893907 0.05310924369747899 0.43293814133280656 Bayes
0.021904653023893907 0.053445378151260506 0.4329289793120047 Bayes
0.021996112953012462 0.053445378151260506 0.43211001324847303 Bayes
0.021996112953012462 0.05378151260504202 0.43179247847581553 Bayes
0.022133302846690295 0.05378151260504202 0.4306388521894096 Bayes
0.022133302846690295 0.05411764705882353 0.43022784971701267 Bayes
0.022316222704927405 0.05411764705882353 0.42929797562576694 Bayes
0.022316222704927405 0.05445378151260504 0.4291806776375199 Bayes
0.02238481765176632 0.05445378151260504 0.4284148352158016 Bayes
0.02238481765176632 0.054789915966386556 0.42829572732120574 Bayes
0.022613467474562707 0.054789915966386556 0.42589572422628347 Bayes
0.022613467474562707 0.05512605042016807 0.42588720836931954 Bayes
0.022727792385960902 0.05512605042016807 0.42522045222406013 Bayes
0.022727792385960902 0.05546218487394958 0.42510474086239236 Bayes
0.022819252315079457 0.05546218487394958 0.42478191577854324 Bayes
0.022819252315079457 0.05579831932773109 0.42461765803380225 Bayes
0.022842117297359094 0.05579831932773109 0.4244626733049104 Bayes
0.022842117297359094 0.056134453781512605 0.4243707987903686 Bayes
0.022864982279638735 0.056134453781512605 0.42399423717167833 Bayes
0.022864982279638735 0.05647058823529412 0.4238740486298308 Bayes
0.023047902137875845 0.05647058823529412 0.4230667743585738 Bayes
0.023047902137875845 0.05680672268907563 0.4230616632962797 Bayes
0.023207957013833314 0.05680672268907563 0.42183349881407617 Bayes
0.023207957013833314 0.05714285714285714 0.42134179895083435 Bayes
0.023322281925231506 0.05714285714285714 0.42050879639791644 Bayes
0.023322281925231506 0.057478991596638655 0.4204201497223848 Bayes
0.023368011889790784 0.057478991596638655 0.42022639156178687 Bayes
0.023368011889790784 0.05781512605042017 0.42010627867238565 Bayes
0.023390876872070424 0.05781512605042017 0.4200670339457887 Bayes
0.023390876872070424 0.058151260504201684 0.4198832708289233 Bayes
0.02361952669486681 0.058151260504201684 0.4182463276620101 Bayes
0.02361952669486681 0.05848739495798319 0.4180709761577865 Bayes
0.0238481765176632 0.05848739495798319 0.4173200832608204 Bayes
0.0238481765176632 0.058823529411764705 0.41730281414042375 Bayes
0.024053961358179946 0.058823529411764705 0.41618488133315285 Bayes
0.024053961358179946 0.05915966386554622 0.4160993114667118 Bayes
0.02416828626957814 0.05915966386554622 0.4152686197318208 Bayes
0.02416828626957814 0.05983193277310924 0.414960665428109 Bayes
0.024488396021493084 0.05983193277310924 0.41358133700094774 Bayes
0.024488396021493084 0.060168067226890755 0.4134982293137493 Bayes
0.024556990968332 0.060168067226890755 0.4132594164840581 Bayes
0.024556990968332 0.06050420168067227 0.41320852925120194 Bayes
0.02476277580884875 0.06050420168067227 0.41205472273652793 Bayes
0.02476277580884875 0.06084033613445378 0.4119616341358987 Bayes
0.02489996570252658 0.06084033613445378 0.4107414289849987 Bayes
0.02489996570252658 0.0611764705882353 0.41046630358564506 Bayes
0.02506002057848405 0.0611764705882353 0.4100906362416676 Bayes
0.02506002057848405 0.061512605042016805 0.4100452279449179 Bayes
0.02508288556076369 0.061512605042016805 0.4098807328141721 Bayes
0.02508288556076369 0.06184873949579832 0.40985039958539676 Bayes
0.025151480507602606 0.06184873949579832 0.4096820835189332 Bayes
0.025151480507602606 0.06218487394957983 0.40958052872002887 Bayes
0.02524294043672116 0.06218487394957983 0.40896976899397647 Bayes
0.02524294043672116 0.06252100840336135 0.4088041925906397 Bayes
0.025334400365839716 0.06252100840336135 0.4080589976494469 Bayes
0.025334400365839716 0.06285714285714286 0.40792232002726997 Bayes
